response,pairA_1,pairA_2,pairB_1,pairB_2,subject
0,1.396263402,4.36332313,0.436332313,0.785398163,77
1,3.403392041,5.672320069,0.523598776,2.967059728,77
0,0.785398163,2.443460953,2.530727415,3.490658504,77
1,0.174532925,0.872664626,1.396263402,2.879793266,77
0,4.974188368,5.497787144,0,3.752457892,77
1,2.00712864,3.228859116,4.188790205,4.71238898,77
1,4.625122518,5.846852994,2.00712864,3.752457892,77
1,5.235987756,6.195918845,2.268928028,3.316125579,77
0,3.141592654,4.188790205,0.261799388,0.34906585,77
0,1.483529864,6.108652382,0.785398163,1.134464014,77
0,5.410520681,6.108652382,3.577924967,3.926990817,77
0,0.436332313,4.537856055,0,0.087266463,77
0,4.276056667,6.195918845,2.00712864,2.879793266,77
0,4.01425728,5.410520681,2.705260341,3.228859116,77
1,0.610865238,2.530727415,3.752457892,5.497787144,77
1,5.410520681,5.672320069,1.832595715,2.967059728,77
1,1.832595715,3.577924967,0.34906585,1.483529864,77
0,0.785398163,3.316125579,3.839724354,5.585053606,77
1,1.745329252,4.276056667,0.174532925,0.436332313,77
1,0.523598776,0.785398163,1.570796327,4.188790205,77
0,2.967059728,6.195918845,0,2.879793266,77
0,2.094395102,5.585053606,0.436332313,2.00712864,77
1,4.276056667,5.323254219,0.174532925,3.926990817,77
1,5.235987756,5.323254219,3.228859116,4.276056667,77
1,3.141592654,3.577924967,3.926990817,4.625122518,77
0,1.308996939,3.577924967,0.785398163,0.959931089,77
0,2.00712864,2.094395102,3.054326191,3.752457892,77
1,5.323254219,6.108652382,0.34906585,4.36332313,77
1,4.36332313,4.625122518,0.785398163,1.221730476,77
0,5.235987756,5.410520681,0.436332313,1.483529864,77
1,1.483529864,3.228859116,4.188790205,4.625122518,77
1,3.228859116,6.021385919,0.34906585,2.617993878,77
1,3.752457892,5.585053606,0.087266463,1.570796327,77
1,2.094395102,5.846852994,0.610865238,0.698131701,77
0,0.523598776,1.745329252,2.792526803,4.71238898,77
0,3.839724354,5.934119457,2.35619449,3.490658504,77
0,0.698131701,1.483529864,1.745329252,3.316125579,77
0,0.261799388,0.872664626,1.832595715,3.839724354,77
0,3.577924967,6.021385919,0.610865238,2.617993878,77
1,0.523598776,1.047197551,2.35619449,3.665191429,77
0,4.886921906,5.846852994,0.523598776,2.00712864,77
0,3.403392041,5.497787144,1.832595715,3.141592654,78
0,2.705260341,5.410520681,0.174532925,0.872664626,78
1,2.268928028,4.537856055,0,1.221730476,78
1,1.570796327,2.879793266,3.141592654,5.235987756,78
0,2.617993878,3.752457892,0.34906585,0.523598776,78
1,5.497787144,5.934119457,1.483529864,3.665191429,78
0,2.879793266,3.577924967,5.061454831,5.585053606,78
0,3.228859116,5.672320069,1.047197551,1.396263402,78
0,3.490658504,4.886921906,5.061454831,5.497787144,78
0,2.879793266,4.450589593,0.087266463,1.658062789,78
1,1.832595715,1.919862177,2.967059728,3.490658504,78
1,3.141592654,3.926990817,2.00712864,2.530727415,78
1,2.967059728,3.665191429,1.221730476,1.658062789,78
0,1.658062789,3.839724354,4.276056667,4.537856055,78
1,4.886921906,4.974188368,2.35619449,2.792526803,78
0,4.537856055,6.108652382,0.785398163,4.276056667,78
0,1.745329252,4.450589593,0.698131701,1.047197551,78
0,2.181661565,4.276056667,1.396263402,1.658062789,78
0,4.188790205,6.108652382,0.610865238,3.926990817,78
0,3.926990817,5.585053606,0.610865238,2.443460953,78
1,4.974188368,5.934119457,2.443460953,4.625122518,78
0,0.261799388,1.483529864,1.745329252,4.01425728,78
1,4.188790205,4.886921906,0.872664626,2.35619449,78
1,2.443460953,4.886921906,0.523598776,1.919862177,78
0,2.705260341,5.934119457,0.261799388,0.523598776,78
1,0.698131701,1.134464014,2.094395102,3.316125579,78
1,0.698131701,4.276056667,4.799655443,5.934119457,78
1,4.625122518,6.195918845,0.261799388,4.276056667,78
1,1.134464014,1.221730476,2.443460953,5.846852994,78
1,1.047197551,2.268928028,4.188790205,5.846852994,78
1,5.148721293,5.410520681,2.879793266,2.967059728,78
0,2.181661565,3.316125579,1.308996939,1.396263402,78
0,0.436332313,2.094395102,3.577924967,4.71238898,78
1,5.235987756,5.846852994,3.054326191,3.839724354,78
0,4.450589593,6.021385919,1.221730476,3.141592654,78
0,0.436332313,4.36332313,4.886921906,5.759586532,78
0,0.261799388,2.530727415,4.886921906,5.672320069,78
0,0.610865238,2.705260341,3.490658504,4.188790205,78
1,0,0.959931089,2.268928028,3.054326191,78
0,3.752457892,6.195918845,0.785398163,1.396263402,78
1,0,2.967059728,3.054326191,6.195918845,78
1,3.228859116,5.410520681,0.087266463,2.879793266,78
1,0.261799388,1.308996939,2.530727415,4.450589593,78
1,0,1.134464014,1.221730476,3.228859116,78
1,0.34906585,0.785398163,1.047197551,1.396263402,78
1,1.047197551,1.919862177,2.879793266,5.934119457,78
1,1.134464014,1.308996939,4.276056667,6.108652382,78
1,1.483529864,2.094395102,2.967059728,3.665191429,78
0,6.021385919,6.195918845,2.792526803,3.490658504,78
1,2.879793266,5.323254219,0.785398163,2.617993878,78
1,2.530727415,4.276056667,1.745329252,2.35619449,78
1,1.919862177,3.141592654,4.71238898,6.108652382,78
0,3.228859116,4.886921906,0.087266463,0.698131701,78
0,2.967059728,5.061454831,1.134464014,1.919862177,78
1,2.617993878,2.705260341,0.698131701,1.308996939,78
1,5.497787144,5.934119457,0.174532925,1.919862177,78
1,0.174532925,0.872664626,3.577924967,5.934119457,78
1,0.785398163,0.959931089,2.792526803,4.276056667,78
1,0.436332313,0.610865238,0.698131701,4.450589593,78
0,3.316125579,5.323254219,2.443460953,3.228859116,78
0,1.570796327,3.490658504,0.261799388,0.436332313,78
1,1.832595715,2.35619449,4.537856055,5.061454831,78
1,3.228859116,4.799655443,1.483529864,2.530727415,78
0,3.403392041,6.021385919,1.047197551,1.221730476,78
1,5.672320069,6.108652382,3.577924967,3.752457892,78
1,0.610865238,1.570796327,3.926990817,5.934119457,78
0,4.188790205,5.759586532,1.047197551,3.054326191,78
0,1.745329252,5.148721293,1.047197551,1.221730476,78
0,1.570796327,2.268928028,2.879793266,3.926990817,78
0,1.396263402,2.879793266,3.752457892,4.276056667,78
0,4.101523742,5.410520681,2.35619449,2.617993878,78
1,1.483529864,2.094395102,3.490658504,4.276056667,78
1,0.087266463,0.261799388,2.00712864,4.71238898,78
1,0.34906585,4.276056667,4.886921906,5.585053606,78
0,0.610865238,4.188790205,5.497787144,5.934119457,78
0,2.094395102,2.268928028,2.617993878,4.71238898,78
0,4.450589593,4.974188368,5.585053606,5.934119457,78
1,5.235987756,5.497787144,3.926990817,4.71238898,78
1,0.785398163,2.35619449,4.450589593,6.108652382,78
1,5.672320069,5.846852994,2.268928028,4.974188368,78
0,1.570796327,3.316125579,4.974188368,5.235987756,78
1,2.443460953,3.141592654,3.839724354,4.01425728,78
1,1.658062789,3.054326191,3.316125579,4.537856055,78
0,0.872664626,1.832595715,5.323254219,5.672320069,78
0,1.047197551,5.497787144,0.174532925,0.698131701,78
0,3.665191429,5.672320069,0,2.181661565,78
1,0.174532925,3.228859116,3.316125579,5.759586532,78
0,3.141592654,4.886921906,1.134464014,2.094395102,78
1,0.523598776,0.872664626,2.268928028,4.01425728,78
1,1.832595715,1.919862177,2.094395102,4.188790205,78
1,0,2.879793266,2.967059728,6.195918845,78
0,0.087266463,2.00712864,4.188790205,4.537856055,78
1,3.490658504,4.101523742,1.570796327,2.00712864,78
1,4.537856055,5.846852994,0.261799388,2.792526803,78
1,0.087266463,0.610865238,1.047197551,4.188790205,78
1,1.221730476,2.35619449,3.752457892,6.195918845,78
1,1.919862177,2.617993878,4.276056667,4.625122518,78
1,4.974188368,5.410520681,2.00712864,4.450589593,78
1,4.36332313,4.450589593,0.261799388,2.617993878,78
0,4.188790205,5.497787144,0.087266463,0.523598776,78
1,5.323254219,5.585053606,0.261799388,2.879793266,78
1,3.926990817,4.886921906,1.832595715,2.792526803,78
1,1.658062789,4.101523742,0.698131701,0.785398163,78
1,5.323254219,5.410520681,4.36332313,5.235987756,78
1,5.759586532,5.846852994,0.436332313,4.71238898,78
0,3.926990817,4.625122518,2.268928028,3.490658504,78
1,2.705260341,3.490658504,4.188790205,5.846852994,78
1,4.450589593,4.799655443,0.261799388,3.926990817,78
1,1.570796327,2.967059728,0.261799388,0.872664626,78
1,2.00712864,2.443460953,3.054326191,6.021385919,78
0,0.436332313,1.134464014,2.617993878,3.926990817,78
1,4.450589593,5.497787144,2.181661565,2.792526803,78
0,4.886921906,5.235987756,1.570796327,2.00712864,78
1,4.01425728,4.799655443,5.934119457,6.195918845,78
1,2.268928028,3.228859116,1.221730476,1.919862177,78
0,0.436332313,2.35619449,2.443460953,3.490658504,78
1,2.268928028,3.403392041,0,1.570796327,78
1,4.974188368,5.061454831,1.396263402,3.839724354,78
1,1.396263402,2.181661565,2.443460953,4.974188368,78
1,4.537856055,4.799655443,0.436332313,4.276056667,78
1,1.221730476,1.570796327,4.36332313,5.323254219,78
0,4.450589593,6.195918845,1.658062789,1.832595715,78
0,4.886921906,5.846852994,2.705260341,4.625122518,78
0,2.705260341,5.585053606,2.094395102,2.443460953,78
0,1.134464014,1.745329252,2.181661565,3.839724354,78
0,1.134464014,3.228859116,3.752457892,4.71238898,78
1,0.523598776,0.698131701,4.450589593,5.061454831,78
0,1.047197551,3.665191429,0.785398163,0.872664626,78
1,2.879793266,4.276056667,4.450589593,6.195918845,78
1,0.785398163,2.00712864,2.792526803,4.886921906,78
1,3.403392041,5.323254219,1.134464014,2.35619449,78
0,2.443460953,5.934119457,0.872664626,1.047197551,78
1,0.872664626,1.919862177,4.537856055,4.799655443,78
0,3.228859116,4.276056667,0.261799388,1.832595715,78
1,3.752457892,4.886921906,0.698131701,3.228859116,78
1,5.235987756,5.410520681,1.745329252,3.752457892,78
1,5.672320069,6.021385919,0.523598776,5.061454831,78
1,1.221730476,1.570796327,2.268928028,4.450589593,78
1,0.261799388,0.698131701,1.221730476,4.450589593,78
1,1.832595715,5.672320069,0.34906585,1.483529864,78
1,3.316125579,6.195918845,0,3.228859116,78
1,4.01425728,4.625122518,2.268928028,3.490658504,78
0,0.610865238,1.047197551,2.443460953,2.705260341,78
0,1.570796327,4.450589593,0.261799388,1.483529864,78
1,0.34906585,0.872664626,0.959931089,3.403392041,78
1,4.886921906,5.148721293,0.872664626,2.530727415,78
1,5.061454831,5.846852994,1.308996939,2.181661565,78
1,0.087266463,0.523598776,1.308996939,5.672320069,78
1,2.705260341,5.235987756,0.261799388,0.610865238,78
0,2.705260341,4.537856055,0.174532925,1.396263402,78
1,0,0.436332313,1.308996939,2.705260341,78
0,2.967059728,5.410520681,2.181661565,2.792526803,78
0,0.087266463,2.879793266,4.625122518,5.846852994,78
1,1.047197551,3.054326191,0.436332313,0.698131701,78
1,1.658062789,2.879793266,4.101523742,6.021385919,78
1,0,1.221730476,4.101523742,5.846852994,78
0,0.436332313,1.745329252,2.094395102,2.268928028,78
0,2.530727415,4.974188368,5.759586532,6.195918845,78
1,3.316125579,4.886921906,0.436332313,2.00712864,78
0,0.174532925,3.228859116,5.235987756,6.021385919,78
0,1.745329252,2.792526803,4.36332313,4.450589593,78
0,1.919862177,2.705260341,2.967059728,3.228859116,78
0,1.308996939,3.316125579,6.021385919,6.195918845,78
1,0.174532925,0.959931089,2.617993878,5.759586532,78
1,4.276056667,5.846852994,0.34906585,1.745329252,78
1,4.01425728,5.323254219,0.523598776,3.926990817,78
1,3.665191429,4.01425728,1.047197551,2.879793266,78
1,5.672320069,5.846852994,0,4.974188368,78
1,4.450589593,4.886921906,1.832595715,3.316125579,78
1,3.839724354,4.537856055,4.625122518,4.71238898,78
1,6.108652382,6.195918845,2.617993878,5.585053606,78
1,0,0.959931089,2.443460953,4.625122518,78
1,1.658062789,2.00712864,3.054326191,5.585053606,78
0,0.174532925,1.745329252,4.886921906,5.323254219,78
0,1.308996939,2.967059728,3.577924967,3.752457892,78
0,0.523598776,2.530727415,3.054326191,4.101523742,78
1,5.672320069,6.021385919,1.221730476,1.832595715,78
0,0.610865238,4.450589593,5.148721293,5.585053606,78
1,2.879793266,3.665191429,0.523598776,2.530727415,78
0,3.926990817,5.323254219,1.134464014,3.839724354,78
1,2.705260341,3.054326191,3.490658504,4.450589593,78
0,2.181661565,2.967059728,0.785398163,1.221730476,78
1,4.886921906,5.759586532,0.174532925,2.705260341,78
0,0.610865238,2.35619449,2.617993878,3.839724354,78
0,4.276056667,6.108652382,1.483529864,4.101523742,78
1,2.268928028,2.879793266,4.01425728,4.886921906,78
1,2.967059728,4.71238898,0.959931089,2.181661565,78
0,1.221730476,2.879793266,4.01425728,6.108652382,78
0,1.570796327,4.188790205,0.610865238,0.785398163,78
1,0.785398163,1.396263402,2.268928028,2.443460953,78
0,0,3.316125579,3.403392041,6.195918845,78
0,0.872664626,1.745329252,2.443460953,3.752457892,78
0,1.658062789,3.926990817,5.497787144,5.585053606,78
0,0,2.530727415,2.967059728,5.672320069,78
1,5.497787144,5.585053606,0.698131701,4.974188368,78
1,2.35619449,3.403392041,4.71238898,5.846852994,78
1,0.436332313,1.047197551,2.00712864,6.195918845,78
0,1.221730476,1.832595715,2.967059728,3.054326191,78
1,4.36332313,4.537856055,3.752457892,4.188790205,78
0,3.054326191,5.846852994,1.221730476,1.570796327,78
1,4.537856055,4.886921906,1.483529864,3.141592654,78
1,3.665191429,4.974188368,0.523598776,3.054326191,78
1,3.228859116,4.101523742,0.523598776,3.054326191,78
1,3.490658504,4.36332313,4.71238898,5.585053606,78
1,1.832595715,1.919862177,2.617993878,5.846852994,78
1,1.308996939,1.570796327,3.577924967,4.886921906,78
1,2.443460953,2.530727415,3.316125579,6.195918845,78
0,0.087266463,3.141592654,3.926990817,5.410520681,78
1,5.934119457,6.195918845,3.141592654,4.101523742,78
1,2.268928028,2.443460953,3.316125579,4.36332313,78
0,1.832595715,3.577924967,0.34906585,0.523598776,78
0,3.577924967,5.585053606,0.436332313,1.658062789,78
1,3.752457892,4.276056667,0.610865238,3.316125579,78
1,1.396263402,3.054326191,5.235987756,6.108652382,78
1,1.832595715,5.759586532,0.523598776,1.308996939,78
1,1.832595715,1.919862177,0.610865238,1.308996939,78
0,3.141592654,6.021385919,1.483529864,2.705260341,78
0,2.705260341,6.021385919,0,2.617993878,78
1,5.672320069,5.934119457,0,0.610865238,78
0,4.36332313,6.195918845,2.268928028,3.926990817,78
1,3.403392041,6.195918845,1.745329252,1.832595715,78
1,2.792526803,2.879793266,0.34906585,1.658062789,79
1,2.792526803,3.054326191,3.752457892,5.235987756,79
1,2.792526803,4.450589593,5.235987756,5.846852994,79
1,1.745329252,4.101523742,4.450589593,5.934119457,79
1,2.268928028,3.316125579,3.926990817,5.323254219,79
0,1.832595715,5.759586532,0.523598776,0.872664626,79
0,3.316125579,4.974188368,1.570796327,2.35619449,79
0,2.617993878,4.450589593,0.34906585,0.959931089,79
0,1.919862177,4.01425728,0.087266463,1.396263402,79
0,2.617993878,3.752457892,5.148721293,5.759586532,79
1,1.047197551,1.745329252,2.094395102,4.01425728,79
1,4.799655443,5.148721293,3.490658504,3.839724354,79
0,2.879793266,5.497787144,1.919862177,2.268928028,79
1,1.919862177,2.617993878,3.665191429,4.974188368,79
0,1.134464014,1.832595715,2.443460953,3.054326191,79
0,2.094395102,2.792526803,3.490658504,3.926990817,79
0,4.71238898,5.934119457,1.396263402,1.919862177,79
0,3.577924967,4.276056667,1.221730476,1.483529864,79
1,5.585053606,5.759586532,3.577924967,4.01425728,79
1,1.745329252,2.268928028,3.141592654,3.926990817,79
1,0.523598776,0.872664626,3.228859116,5.846852994,79
1,4.01425728,4.101523742,0.785398163,1.919862177,79
1,0.785398163,1.396263402,1.745329252,2.094395102,79
0,3.839724354,5.672320069,0.610865238,3.141592654,79
1,0.261799388,0.785398163,0.959931089,2.094395102,79
1,0.174532925,2.094395102,2.530727415,4.886921906,79
1,5.323254219,5.585053606,0.436332313,2.705260341,79
1,0.087266463,1.134464014,2.879793266,5.148721293,79
1,5.235987756,5.672320069,0.610865238,1.221730476,79
1,1.134464014,3.141592654,4.625122518,6.195918845,79
1,2.617993878,2.967059728,3.228859116,4.799655443,79
1,0.087266463,0.436332313,4.101523742,5.585053606,79
1,0,0.959931089,4.276056667,5.148721293,79
1,0.087266463,0.523598776,2.268928028,5.148721293,79
1,0.261799388,0.872664626,1.658062789,4.188790205,79
0,2.617993878,5.934119457,0.087266463,2.00712864,79
1,0.087266463,0.174532925,1.396263402,5.672320069,79
1,4.974188368,5.323254219,0.436332313,1.658062789,79
1,4.625122518,5.410520681,1.221730476,3.228859116,79
1,2.443460953,3.839724354,4.188790205,5.497787144,79
1,3.926990817,5.759586532,0.261799388,1.308996939,79
0,3.839724354,5.934119457,0.698131701,3.577924967,79
1,4.799655443,5.497787144,0.087266463,3.141592654,79
0,2.617993878,4.36332313,0.174532925,0.872664626,79
1,0.261799388,1.919862177,2.617993878,5.934119457,79
0,0.261799388,0.436332313,2.967059728,3.403392041,79
1,0.872664626,1.483529864,2.181661565,2.792526803,79
1,0.523598776,0.959931089,2.967059728,3.926990817,79
1,4.450589593,4.974188368,0.785398163,1.396263402,79
0,3.926990817,4.188790205,3.316125579,3.752457892,79
1,1.308996939,1.745329252,3.839724354,4.625122518,79
1,0.610865238,2.094395102,2.792526803,4.01425728,79
1,5.061454831,5.585053606,1.919862177,2.792526803,79
1,4.886921906,5.410520681,0.610865238,2.792526803,79
1,4.188790205,6.021385919,0.523598776,2.181661565,79
1,4.974188368,5.497787144,2.967059728,3.403392041,79
1,2.967059728,4.974188368,0.436332313,2.35619449,79
1,3.577924967,3.926990817,1.308996939,2.181661565,79
1,0.436332313,0.610865238,3.228859116,4.101523742,79
1,0.523598776,0.698131701,1.047197551,3.752457892,79
1,0,3.141592654,3.228859116,6.195918845,79
1,1.134464014,1.308996939,1.658062789,5.846852994,79
1,5.323254219,6.195918845,2.35619449,4.71238898,79
1,1.832595715,2.443460953,4.101523742,5.672320069,79
0,1.396263402,6.021385919,0.174532925,0.959931089,79
0,0.523598776,4.01425728,4.450589593,5.323254219,79
1,1.483529864,1.658062789,1.745329252,3.228859116,79
0,3.839724354,5.934119457,0.872664626,1.570796327,79
1,5.759586532,5.846852994,1.658062789,5.323254219,79
0,4.450589593,4.799655443,0.34906585,0.523598776,79
0,1.483529864,5.934119457,0.261799388,0.523598776,79
0,5.061454831,5.934119457,2.268928028,4.188790205,79
0,2.094395102,4.625122518,1.570796327,2.00712864,79
0,5.148721293,5.585053606,3.054326191,3.141592654,79
0,3.054326191,6.021385919,1.221730476,1.570796327,79
0,5.061454831,5.410520681,3.403392041,3.490658504,79
1,4.625122518,6.108652382,0.436332313,4.276056667,79
1,2.617993878,3.665191429,1.570796327,2.268928028,79
1,0.174532925,0.872664626,2.35619449,6.108652382,79
1,2.617993878,5.148721293,0,2.35619449,79
1,1.396263402,2.094395102,4.974188368,6.021385919,79
1,3.228859116,6.021385919,0.261799388,2.181661565,79
1,3.490658504,4.188790205,2.443460953,2.967059728,79
0,3.839724354,6.108652382,0.436332313,0.523598776,79
0,3.403392041,5.585053606,2.181661565,2.35619449,79
1,4.276056667,5.846852994,0.610865238,2.967059728,79
0,1.396263402,3.228859116,4.188790205,4.799655443,79
1,1.047197551,3.141592654,3.577924967,6.108652382,79
1,3.665191429,4.276056667,0.523598776,2.181661565,79
1,5.323254219,5.497787144,1.745329252,5.235987756,79
0,0.523598776,3.316125579,4.974188368,5.585053606,79
1,2.879793266,4.36332313,0.174532925,1.396263402,79
0,3.839724354,6.195918845,1.483529864,2.268928028,79
0,0,2.443460953,3.665191429,4.36332313,79
1,5.061454831,5.846852994,1.134464014,4.799655443,79
1,0,0.261799388,1.396263402,5.235987756,79
1,4.188790205,5.148721293,0.959931089,3.926990817,79
1,6.021385919,6.195918845,2.181661565,3.839724354,79
1,5.323254219,5.410520681,0.261799388,1.396263402,79
1,2.181661565,2.879793266,0.34906585,0.959931089,79
1,3.141592654,3.577924967,4.276056667,4.36332313,79
1,1.308996939,1.832595715,2.443460953,5.585053606,79
1,1.483529864,1.570796327,2.181661565,3.490658504,79
0,2.094395102,5.497787144,5.585053606,6.021385919,79
0,1.308996939,2.705260341,4.01425728,4.276056667,79
1,2.617993878,3.490658504,3.577924967,5.410520681,79
1,4.537856055,5.148721293,1.745329252,4.450589593,79
1,2.879793266,3.054326191,3.665191429,5.585053606,79
0,0.34906585,0.785398163,0.872664626,1.483529864,79
1,1.396263402,1.745329252,4.450589593,5.061454831,79
0,0.610865238,1.047197551,1.134464014,1.483529864,79
0,0.610865238,1.134464014,5.061454831,5.585053606,79
1,2.443460953,2.705260341,0.261799388,1.832595715,79
1,1.832595715,2.792526803,3.752457892,6.021385919,79
1,5.846852994,6.021385919,4.276056667,5.323254219,79
0,1.483529864,2.705260341,3.141592654,3.403392041,79
1,4.886921906,5.497787144,0.523598776,3.752457892,79
1,0.785398163,4.01425728,4.276056667,5.410520681,79
1,0.34906585,1.919862177,2.792526803,5.846852994,79
1,4.101523742,5.672320069,1.047197551,3.228859116,79
0,0.174532925,2.35619449,2.443460953,3.141592654,79
0,0.174532925,0.959931089,3.577924967,4.36332313,79
0,4.36332313,5.934119457,1.396263402,3.228859116,79
1,4.799655443,4.974188368,1.396263402,3.752457892,79
0,1.047197551,1.832595715,4.101523742,4.276056667,79
1,2.967059728,3.665191429,4.625122518,6.021385919,79
1,0.872664626,1.221730476,1.396263402,4.71238898,79
1,4.625122518,5.497787144,1.308996939,3.054326191,79
1,5.323254219,5.497787144,1.221730476,4.71238898,79
1,0.087266463,1.221730476,4.188790205,5.410520681,79
0,0,2.879793266,2.967059728,6.195918845,79
1,3.752457892,4.537856055,0,0.785398163,79
1,1.047197551,1.483529864,2.530727415,5.323254219,79
0,2.35619449,3.054326191,0.261799388,0.436332313,79
1,0.785398163,2.879793266,2.967059728,4.886921906,79
1,1.308996939,2.705260341,0.261799388,0.959931089,79
0,2.443460953,3.926990817,0.261799388,0.959931089,79
1,1.396263402,1.483529864,1.832595715,2.094395102,79
1,4.625122518,5.497787144,1.745329252,4.276056667,79
1,1.396263402,2.617993878,4.188790205,6.021385919,79
1,0,0.523598776,2.00712864,4.276056667,79
1,0.698131701,2.00712864,3.228859116,5.934119457,79
0,3.054326191,3.490658504,2.00712864,2.792526803,79
0,1.308996939,3.403392041,0.436332313,0.610865238,79
1,3.926990817,4.01425728,3.316125579,3.665191429,79
1,4.625122518,5.235987756,1.221730476,1.832595715,79
1,1.308996939,1.745329252,3.403392041,3.839724354,79
0,2.181661565,2.443460953,0.959931089,1.308996939,79
0,0.610865238,2.268928028,4.36332313,5.148721293,79
1,1.047197551,1.483529864,1.745329252,3.926990817,79
0,1.832595715,3.577924967,0.610865238,0.698131701,79
0,1.396263402,5.410520681,0.34906585,0.872664626,79
1,2.967059728,5.410520681,0,2.35619449,79
1,4.974188368,6.108652382,0.087266463,2.530727415,79
1,1.047197551,1.483529864,2.617993878,4.71238898,79
1,2.443460953,2.617993878,2.879793266,3.752457892,79
1,5.672320069,5.759586532,1.396263402,4.974188368,79
1,5.235987756,5.497787144,1.570796327,4.01425728,79
0,2.00712864,2.443460953,4.625122518,4.886921906,79
0,4.36332313,5.759586532,2.35619449,3.403392041,79
1,4.276056667,4.36332313,2.792526803,4.101523742,79
1,4.450589593,4.974188368,3.403392041,4.276056667,79
1,3.141592654,4.799655443,1.047197551,2.181661565,79
1,0.436332313,1.919862177,2.617993878,5.934119457,79
0,0,2.181661565,5.235987756,5.846852994,79
1,0.959931089,2.792526803,3.054326191,5.759586532,79
1,0.34906585,0.523598776,3.316125579,4.101523742,79
1,1.919862177,2.617993878,3.228859116,4.188790205,79
1,0.785398163,3.141592654,3.665191429,4.450589593,79
0,4.625122518,6.021385919,4.188790205,4.36332313,79
0,3.752457892,3.926990817,1.134464014,1.221730476,79
0,1.308996939,4.886921906,0.436332313,1.047197551,79
1,2.617993878,2.792526803,0.610865238,1.221730476,79
1,0.523598776,0.959931089,2.443460953,3.228859116,79
0,4.625122518,6.108652382,1.483529864,1.919862177,79
1,4.188790205,4.625122518,0,2.181661565,79
1,2.792526803,3.926990817,2.35619449,2.705260341,79
1,0.872664626,2.705260341,2.967059728,4.450589593,79
1,1.919862177,2.00712864,3.926990817,4.886921906,79
1,4.974188368,5.323254219,1.308996939,4.625122518,79
1,0.872664626,1.745329252,2.705260341,4.450589593,79
1,5.410520681,5.585053606,1.047197551,2.35619449,79
0,2.443460953,3.490658504,4.36332313,5.934119457,79
0,0.174532925,1.832595715,2.35619449,5.235987756,79
1,5.410520681,6.108652382,0.698131701,4.101523742,79
0,0,4.188790205,4.625122518,5.497787144,79
1,4.537856055,5.323254219,1.134464014,2.792526803,79
1,5.759586532,6.021385919,3.577924967,4.71238898,79
1,4.36332313,5.846852994,1.221730476,4.01425728,79
1,5.672320069,5.934119457,2.705260341,4.188790205,79
1,1.658062789,2.443460953,3.054326191,4.188790205,79
1,4.799655443,5.672320069,0.436332313,1.396263402,79
1,0.610865238,1.134464014,1.396263402,3.926990817,79
1,4.886921906,4.974188368,2.268928028,4.799655443,79
1,5.235987756,6.108652382,1.134464014,4.537856055,79
1,2.617993878,2.705260341,4.01425728,6.108652382,79
0,3.228859116,5.061454831,0.785398163,2.181661565,79
0,1.221730476,5.585053606,0.174532925,1.134464014,79
0,0.523598776,3.665191429,3.926990817,5.061454831,79
0,1.745329252,3.577924967,4.886921906,6.108652382,79
1,3.316125579,6.195918845,0,3.228859116,79
1,3.926990817,5.759586532,0.34906585,2.094395102,79
1,2.530727415,3.403392041,0.087266463,1.570796327,79
0,1.832595715,3.577924967,3.665191429,4.188790205,79
1,4.537856055,5.148721293,0.610865238,1.134464014,79
1,2.792526803,3.141592654,4.799655443,5.148721293,79
1,0.087266463,0.785398163,3.839724354,5.323254219,79
1,1.308996939,2.792526803,3.316125579,5.148721293,79
1,4.625122518,4.799655443,0.698131701,3.403392041,79
0,0.174532925,2.181661565,2.617993878,4.974188368,79
0,4.625122518,6.195918845,1.047197551,3.926990817,79
1,0.261799388,2.268928028,2.443460953,5.846852994,79
0,0.785398163,2.00712864,2.967059728,3.054326191,79
0,1.658062789,5.497787144,0.872664626,0.959931089,79
1,4.886921906,5.061454831,3.490658504,3.752457892,79
1,0,0.261799388,4.101523742,5.934119457,79
1,2.268928028,3.403392041,3.752457892,6.021385919,79
1,0.698131701,3.577924967,4.974188368,5.846852994,79
1,2.879793266,3.228859116,3.577924967,5.497787144,79
0,1.396263402,1.919862177,4.36332313,5.061454831,79
1,3.665191429,5.846852994,1.658062789,3.577924967,79
0,1.221730476,4.188790205,4.276056667,4.799655443,80
0,4.36332313,5.061454831,3.228859116,3.665191429,80
0,0.785398163,4.537856055,0,0.087266463,80
1,0,3.839724354,4.537856055,5.235987756,80
0,0.523598776,3.141592654,4.71238898,5.061454831,80
1,0.261799388,1.308996939,2.35619449,5.585053606,80
1,3.577924967,4.276056667,1.570796327,2.181661565,80
1,5.061454831,5.934119457,1.483529864,3.228859116,80
0,0.174532925,2.268928028,5.235987756,6.021385919,80
0,3.141592654,5.323254219,0.34906585,1.308996939,80
0,0.087266463,2.879793266,4.01425728,4.886921906,80
1,1.570796327,2.094395102,0.34906585,1.308996939,80
1,5.934119457,6.021385919,2.530727415,3.228859116,80
1,4.450589593,5.235987756,5.410520681,5.846852994,80
1,1.134464014,2.00712864,4.71238898,6.021385919,80
0,2.181661565,3.839724354,4.101523742,4.276056667,80
1,1.832595715,2.181661565,2.617993878,5.934119457,80
0,0.785398163,1.570796327,2.617993878,3.141592654,80
0,1.919862177,4.886921906,5.410520681,6.108652382,80
1,0.698131701,1.221730476,4.101523742,4.974188368,80
